test_id,adult_males,subadult_males,adult_females,juveniles,pups
5847,5,4,26,15,11
5848,5,4,26,15,11
5849,5,4,26,15,11
5850,5,4,26,15,11
5851,5,4,26,15,11
5852,5,4,26,15,11
5853,5,4,26,15,11
5854,5,4,26,15,11
5855,5,4,26,15,11
5856,5,4,26,15,11
5857,5,4,26,15,11
5858,5,4,26,15,11
5859,5,4,26,15,11
5860,5,4,26,15,11
5861,5,4,26,15,11
5862,5,4,26,15,11
5863,5,4,26,15,11
5864,5,4,26,15,11
5865,5,4,26,15,11
5866,5,4,26,15,11
5867,5,4,26,15,11
5868,5,4,26,15,11
5869,5,4,26,15,11
5870,5,4,26,15,11
5871,5,4,26,15,11
5872,5,4,26,15,11
5873,5,4,26,15,11
5874,5,4,26,15,11
5875,5,4,26,15,11
5876,5,4,26,15,11
5877,5,4,26,15,11
5878,5,4,26,15,11
5879,5,4,26,15,11
5880,5,4,26,15,11
5881,5,4,26,15,11
5882,5,4,26,15,11
5883,5,4,26,15,11
5884,5,4,26,15,11
5885,5,4,26,15,11
5886,5,4,26,15,11
5887,5,4,26,15,11
5888,5,4,26,15,11
5889,5,4,26,15,11
5890,5,4,26,15,11
5891,5,4,26,15,11
5892,5,4,26,15,11
5893,5,4,26,15,11
5894,5,4,26,15,11
5895,5,4,26,15,11
5896,5,4,26,15,11
5897,5,4,26,15,11
5898,5,4,26,15,11
5899,5,4,26,15,11
5900,5,4,26,15,11
5901,5,4,26,15,11
5902,5,4,26,15,11
5903,5,4,26,15,11
5904,5,4,26,15,11
5905,5,4,26,15,11
5906,5,4,26,15,11
5907,5,4,26,15,11
5908,5,4,26,15,11
5909,5,4,26,15,11
5910,5,4,26,15,11
5911,5,4,26,15,11
5912,5,4,26,15,11
5913,5,4,26,15,11
5914,5,4,26,15,11
5915,5,4,26,15,11
5916,5,4,26,15,11
5917,5,4,26,15,11
5918,5,4,26,15,11
5919,5,4,26,15,11
5920,5,4,26,15,11
5921,5,4,26,15,11
5922,5,4,26,15,11
5923,5,4,26,15,11
5924,5,4,26,15,11
5925,5,4,26,15,11
5926,5,4,26,15,11
5927,5,4,26,15,11
5928,5,4,26,15,11
5929,5,4,26,15,11
5930,5,4,26,15,11
5931,5,4,26,15,11
5932,5,4,26,15,11
5933,5,4,26,15,11
5934,5,4,26,15,11
5935,5,4,26,15,11
5936,5,4,26,15,11
5937,5,4,26,15,11
5938,5,4,26,15,11
5939,5,4,26,15,11
5940,5,4,26,15,11
5941,5,4,26,15,11
5942,5,4,26,15,11
5943,5,4,26,15,11
5944,5,4,26,15,11
5945,5,4,26,15,11
5946,5,4,26,15,11
5947,5,4,26,15,11
5948,5,4,26,15,11
5949,5,4,26,15,11
5950,5,4,26,15,11
5951,5,4,26,15,11
5952,5,4,26,15,11
5953,5,4,26,15,11
5954,5,4,26,15,11
5955,5,4,26,15,11
5956,5,4,26,15,11
5957,5,4,26,15,11
5958,5,4,26,15,11
5959,5,4,26,15,11
5960,5,4,26,15,11
5961,5,4,26,15,11
5962,5,4,26,15,11
5963,5,4,26,15,11
5964,5,4,26,15,11
5965,5,4,26,15,11
5966,5,4,26,15,11
5967,5,4,26,15,11
5968,5,4,26,15,11
5969,5,4,26,15,11
5970,5,4,26,15,11
5971,5,4,26,15,11
5972,5,4,26,15,11
5973,5,4,26,15,11
5974,5,4,26,15,11
5975,5,4,26,15,11
5976,5,4,26,15,11
5977,5,4,26,15,11
5978,5,4,26,15,11
5979,5,4,26,15,11
5980,5,4,26,15,11
5981,5,4,26,15,11
5982,5,4,26,15,11
5983,5,4,26,15,11
5984,5,4,26,15,11
5985,5,4,26,15,11
5986,5,4,26,15,11
5987,5,4,26,15,11
5988,5,4,26,15,11
5989,5,4,26,15,11
5990,5,4,26,15,11
5991,5,4,26,15,11
5992,5,4,26,15,11
5993,5,4,26,15,11
5994,5,4,26,15,11
5995,5,4,26,15,11
5996,5,4,26,15,11
5997,5,4,26,15,11
5998,5,4,26,15,11
5999,5,4,26,15,11
6000,5,4,26,15,11
6001,5,4,26,15,11
6002,5,4,26,15,11
6003,5,4,26,15,11
6004,5,4,26,15,11
6005,5,4,26,15,11
6006,5,4,26,15,11
6007,5,4,26,15,11
6008,5,4,26,15,11
6009,5,4,26,15,11
6010,5,4,26,15,11
6011,5,4,26,15,11
6012,5,4,26,15,11
6013,5,4,26,15,11
6014,5,4,26,15,11
6015,5,4,26,15,11
6016,5,4,26,15,11
6017,5,4,26,15,11
6018,5,4,26,15,11
6019,5,4,26,15,11
6020,5,4,26,15,11
6021,5,4,26,15,11
6022,5,4,26,15,11
6023,5,4,26,15,11
6024,5,4,26,15,11
6025,5,4,26,15,11
6026,5,4,26,15,11
6027,5,4,26,15,11
6028,5,4,26,15,11
6029,5,4,26,15,11
6030,5,4,26,15,11
6031,5,4,26,15,11
6032,5,4,26,15,11
6033,5,4,26,15,11
6034,5,4,26,15,11
6035,5,4,26,15,11
6036,5,4,26,15,11
6037,5,4,26,15,11
6038,5,4,26,15,11
6039,5,4,26,15,11
6040,5,4,26,15,11
6041,5,4,26,15,11
6042,5,4,26,15,11
6043,5,4,26,15,11
6044,5,4,26,15,11
6045,5,4,26,15,11
6046,5,4,26,15,11
6047,5,4,26,15,11
6048,5,4,26,15,11
6049,5,4,26,15,11
6050,5,4,26,15,11
6051,5,4,26,15,11
6052,5,4,26,15,11
6053,5,4,26,15,11
6054,5,4,26,15,11
6055,5,4,26,15,11
6056,5,4,26,15,11
6057,5,4,26,15,11
6058,5,4,26,15,11
6059,5,4,26,15,11
6060,5,4,26,15,11
6061,5,4,26,15,11
6062,5,4,26,15,11
6063,5,4,26,15,11
6064,5,4,26,15,11
6065,5,4,26,15,11
6066,5,4,26,15,11
6067,5,4,26,15,11
6068,5,4,26,15,11
6069,5,4,26,15,11
6070,5,4,26,15,11
6071,5,4,26,15,11
6072,5,4,26,15,11
6073,5,4,26,15,11
6074,5,4,26,15,11
6075,5,4,26,15,11
6076,5,4,26,15,11
6077,5,4,26,15,11
6078,5,4,26,15,11
6079,5,4,26,15,11
6080,5,4,26,15,11
6081,5,4,26,15,11
6082,5,4,26,15,11
6083,5,4,26,15,11
6084,5,4,26,15,11
6085,5,4,26,15,11
6086,5,4,26,15,11
6087,5,4,26,15,11
6088,5,4,26,15,11
6089,5,4,26,15,11
6090,5,4,26,15,11
6091,5,4,26,15,11
6092,5,4,26,15,11
6093,5,4,26,15,11
6094,5,4,26,15,11
6095,5,4,26,15,11
6096,5,4,26,15,11
6097,5,4,26,15,11
6098,5,4,26,15,11
6099,5,4,26,15,11
6100,5,4,26,15,11
6101,5,4,26,15,11
6102,5,4,26,15,11
6103,5,4,26,15,11
6104,5,4,26,15,11
6105,5,4,26,15,11
6106,5,4,26,15,11
6107,5,4,26,15,11
6108,5,4,26,15,11
6109,5,4,26,15,11
6110,5,4,26,15,11
6111,5,4,26,15,11
6112,5,4,26,15,11
6113,5,4,26,15,11
6114,5,4,26,15,11
6115,5,4,26,15,11
6116,5,4,26,15,11
6117,5,4,26,15,11
6118,5,4,26,15,11
6119,5,4,26,15,11
6120,5,4,26,15,11
6121,5,4,26,15,11
6122,5,4,26,15,11
6123,5,4,26,15,11
6124,5,4,26,15,11
6125,5,4,26,15,11
6126,5,4,26,15,11
6127,5,4,26,15,11
6128,5,4,26,15,11
6129,5,4,26,15,11
6130,5,4,26,15,11
6131,5,4,26,15,11
6132,5,4,26,15,11
6133,5,4,26,15,11
6134,5,4,26,15,11
6135,5,4,26,15,11
6136,5,4,26,15,11
6137,5,4,26,15,11
6138,5,4,26,15,11
6139,5,4,26,15,11
6140,5,4,26,15,11
6141,5,4,26,15,11
6142,5,4,26,15,11
6143,5,4,26,15,11
6144,5,4,26,15,11
6145,5,4,26,15,11
6146,5,4,26,15,11
6147,5,4,26,15,11
6148,5,4,26,15,11
6149,5,4,26,15,11
6150,5,4,26,15,11
6151,5,4,26,15,11
6152,5,4,26,15,11
6153,5,4,26,15,11
6154,5,4,26,15,11
6155,5,4,26,15,11
6156,5,4,26,15,11
6157,5,4,26,15,11
6158,5,4,26,15,11
6159,5,4,26,15,11
6160,5,4,26,15,11
6161,5,4,26,15,11
6162,5,4,26,15,11
6163,5,4,26,15,11
6164,5,4,26,15,11
6165,5,4,26,15,11
6166,5,4,26,15,11
6167,5,4,26,15,11
6168,5,4,26,15,11
6169,5,4,26,15,11
6170,5,4,26,15,11
6171,5,4,26,15,11
6172,5,4,26,15,11
6173,5,4,26,15,11
6174,5,4,26,15,11
6175,5,4,26,15,11
6176,5,4,26,15,11
6177,5,4,26,15,11
6178,5,4,26,15,11
6179,5,4,26,15,11
6180,5,4,26,15,11
6181,5,4,26,15,11
6182,5,4,26,15,11
6183,5,4,26,15,11
6184,5,4,26,15,11
6185,5,4,26,15,11
6186,5,4,26,15,11
6187,5,4,26,15,11
6188,5,4,26,15,11
6189,5,4,26,15,11
6190,5,4,26,15,11
6191,5,4,26,15,11
6192,5,4,26,15,11
6193,5,4,26,15,11
6194,5,4,26,15,11
6195,5,4,26,15,11
6196,5,4,26,15,11
6197,5,4,26,15,11
6198,5,4,26,15,11
6199,5,4,26,15,11
6200,5,4,26,15,11
6201,5,4,26,15,11
6202,5,4,26,15,11
6203,5,4,26,15,11
6204,5,4,26,15,11
6205,5,4,26,15,11
6206,5,4,26,15,11
6207,5,4,26,15,11
6208,5,4,26,15,11
6209,5,4,26,15,11
6210,5,4,26,15,11
6211,5,4,26,15,11
6212,5,4,26,15,11
6213,5,4,26,15,11
6214,5,4,26,15,11
6215,5,4,26,15,11
6216,5,4,26,15,11
6217,5,4,26,15,11
6218,5,4,26,15,11
6219,5,4,26,15,11
6220,5,4,26,15,11
6221,5,4,26,15,11
6222,5,4,26,15,11
6223,5,4,26,15,11
6224,5,4,26,15,11
6225,5,4,26,15,11
6226,5,4,26,15,11
6227,5,4,26,15,11
6228,5,4,26,15,11
6229,5,4,26,15,11
6230,5,4,26,15,11
6231,5,4,26,15,11
6232,5,4,26,15,11
6233,5,4,26,15,11
6234,5,4,26,15,11
6235,5,4,26,15,11
6236,5,4,26,15,11
6237,5,4,26,15,11
6238,5,4,26,15,11
6239,5,4,26,15,11
6240,5,4,26,15,11
6241,5,4,26,15,11
6242,5,4,26,15,11
6243,5,4,26,15,11
6244,5,4,26,15,11
6245,5,4,26,15,11
6246,5,4,26,15,11
6247,5,4,26,15,11
6248,5,4,26,15,11
6249,5,4,26,15,11
6250,5,4,26,15,11
6251,5,4,26,15,11
6252,5,4,26,15,11
6253,5,4,26,15,11
6254,5,4,26,15,11
6255,5,4,26,15,11
6256,5,4,26,15,11
6257,5,4,26,15,11
6258,5,4,26,15,11
6259,5,4,26,15,11
6260,5,4,26,15,11
6261,5,4,26,15,11
6262,5,4,26,15,11
6263,5,4,26,15,11
6264,5,4,26,15,11
6265,5,4,26,15,11
6266,5,4,26,15,11
6267,5,4,26,15,11
6268,5,4,26,15,11
6269,5,4,26,15,11
6270,5,4,26,15,11
6271,5,4,26,15,11
6272,5,4,26,15,11
6273,5,4,26,15,11
6274,5,4,26,15,11
6275,5,4,26,15,11
6276,5,4,26,15,11
6277,5,4,26,15,11
6278,5,4,26,15,11
6279,5,4,26,15,11
6280,5,4,26,15,11
6281,5,4,26,15,11
6282,5,4,26,15,11
6283,5,4,26,15,11
6284,5,4,26,15,11
6285,5,4,26,15,11
6286,5,4,26,15,11
6287,5,4,26,15,11
6288,5,4,26,15,11
6289,5,4,26,15,11
6290,5,4,26,15,11
6291,5,4,26,15,11
6292,5,4,26,15,11
6293,5,4,26,15,11
6294,5,4,26,15,11
6295,5,4,26,15,11
6296,5,4,26,15,11
6297,5,4,26,15,11
6298,5,4,26,15,11
6299,5,4,26,15,11
6300,5,4,26,15,11
6301,5,4,26,15,11
6302,5,4,26,15,11
6303,5,4,26,15,11
6304,5,4,26,15,11
6305,5,4,26,15,11
6306,5,4,26,15,11
6307,5,4,26,15,11
6308,5,4,26,15,11
6309,5,4,26,15,11
6310,5,4,26,15,11
6311,5,4,26,15,11
6312,5,4,26,15,11
6313,5,4,26,15,11
6314,5,4,26,15,11
6315,5,4,26,15,11
6316,5,4,26,15,11
6317,5,4,26,15,11
6318,5,4,26,15,11
6319,5,4,26,15,11
6320,5,4,26,15,11
6321,5,4,26,15,11
6322,5,4,26,15,11
6323,5,4,26,15,11
6324,5,4,26,15,11
6325,5,4,26,15,11
6326,5,4,26,15,11
6327,5,4,26,15,11
6328,5,4,26,15,11
6329,5,4,26,15,11
6330,5,4,26,15,11
6331,5,4,26,15,11
6332,5,4,26,15,11
6333,5,4,26,15,11
6334,5,4,26,15,11
6335,5,4,26,15,11
6336,5,4,26,15,11
6337,5,4,26,15,11
6338,5,4,26,15,11
6339,5,4,26,15,11
6340,5,4,26,15,11
6341,5,4,26,15,11
6342,5,4,26,15,11
6343,5,4,26,15,11
6344,5,4,26,15,11
6345,5,4,26,15,11
6346,5,4,26,15,11
6347,5,4,26,15,11
6348,5,4,26,15,11
6349,5,4,26,15,11
6350,5,4,26,15,11
6351,5,4,26,15,11
6352,5,4,26,15,11
6353,5,4,26,15,11
6354,5,4,26,15,11
6355,5,4,26,15,11
6356,5,4,26,15,11
6357,5,4,26,15,11
6358,5,4,26,15,11
6359,5,4,26,15,11
6360,5,4,26,15,11
6361,5,4,26,15,11
6362,5,4,26,15,11
6363,5,4,26,15,11
6364,5,4,26,15,11
6365,5,4,26,15,11
6366,5,4,26,15,11
6367,5,4,26,15,11
6368,5,4,26,15,11
6369,5,4,26,15,11
6370,5,4,26,15,11
6371,5,4,26,15,11
6372,5,4,26,15,11
6373,5,4,26,15,11
6374,5,4,26,15,11
6375,5,4,26,15,11
6376,5,4,26,15,11
6377,5,4,26,15,11
6378,5,4,26,15,11
6379,5,4,26,15,11
6380,5,4,26,15,11
6381,5,4,26,15,11
6382,5,4,26,15,11
6383,5,4,26,15,11
6384,5,4,26,15,11
6385,5,4,26,15,11
6386,5,4,26,15,11
6387,5,4,26,15,11
6388,5,4,26,15,11
6389,5,4,26,15,11
6390,5,4,26,15,11
6391,5,4,26,15,11
6392,5,4,26,15,11
6393,5,4,26,15,11
6394,5,4,26,15,11
6395,5,4,26,15,11
6396,5,4,26,15,11
6397,5,4,26,15,11
6398,5,4,26,15,11
6399,5,4,26,15,11
6400,5,4,26,15,11
6401,5,4,26,15,11
6402,5,4,26,15,11
6403,5,4,26,15,11
6404,5,4,26,15,11
6405,5,4,26,15,11
6406,5,4,26,15,11
6407,5,4,26,15,11
6408,5,4,26,15,11
6409,5,4,26,15,11
6410,5,4,26,15,11
6411,5,4,26,15,11
6412,5,4,26,15,11
6413,5,4,26,15,11
6414,5,4,26,15,11
6415,5,4,26,15,11
6416,5,4,26,15,11
6417,5,4,26,15,11
6418,5,4,26,15,11
6419,5,4,26,15,11
6420,5,4,26,15,11
6421,5,4,26,15,11
6422,5,4,26,15,11
6423,5,4,26,15,11
6424,5,4,26,15,11
6425,5,4,26,15,11
6426,5,4,26,15,11
6427,5,4,26,15,11
6428,5,4,26,15,11
6429,5,4,26,15,11
6430,5,4,26,15,11
6431,5,4,26,15,11
6432,5,4,26,15,11
6433,5,4,26,15,11
6434,5,4,26,15,11
6435,5,4,26,15,11
6436,5,4,26,15,11
6437,5,4,26,15,11
6438,5,4,26,15,11
6439,5,4,26,15,11
6440,5,4,26,15,11
6441,5,4,26,15,11
6442,5,4,26,15,11
6443,5,4,26,15,11
6444,5,4,26,15,11
6445,5,4,26,15,11
6446,5,4,26,15,11
6447,5,4,26,15,11
6448,5,4,26,15,11
6449,5,4,26,15,11
6450,5,4,26,15,11
6451,5,4,26,15,11
6452,5,4,26,15,11
6453,5,4,26,15,11
6454,5,4,26,15,11
6455,5,4,26,15,11
6456,5,4,26,15,11
6457,5,4,26,15,11
6458,5,4,26,15,11
6459,5,4,26,15,11
6460,5,4,26,15,11
6461,5,4,26,15,11
6462,5,4,26,15,11
6463,5,4,26,15,11
6464,5,4,26,15,11
6465,5,4,26,15,11
6466,5,4,26,15,11
6467,5,4,26,15,11
6468,5,4,26,15,11
6469,5,4,26,15,11
6470,5,4,26,15,11
6471,5,4,26,15,11
6472,5,4,26,15,11
6473,5,4,26,15,11
6474,5,4,26,15,11
6475,5,4,26,15,11
6476,5,4,26,15,11
6477,5,4,26,15,11
6478,5,4,26,15,11
6479,5,4,26,15,11
6480,5,4,26,15,11
6481,5,4,26,15,11
6482,5,4,26,15,11
6483,5,4,26,15,11
6484,5,4,26,15,11
6485,5,4,26,15,11
6486,5,4,26,15,11
6487,5,4,26,15,11
6488,5,4,26,15,11
6489,5,4,26,15,11
6490,5,4,26,15,11
6491,5,4,26,15,11
6492,5,4,26,15,11
6493,5,4,26,15,11
6494,5,4,26,15,11
6495,5,4,26,15,11
6496,5,4,26,15,11
6497,5,4,26,15,11
6498,5,4,26,15,11
6499,5,4,26,15,11
6500,5,4,26,15,11
6501,5,4,26,15,11
6502,5,4,26,15,11
6503,5,4,26,15,11
6504,5,4,26,15,11
6505,5,4,26,15,11
6506,5,4,26,15,11
6507,5,4,26,15,11
6508,5,4,26,15,11
6509,5,4,26,15,11
6510,5,4,26,15,11
6511,5,4,26,15,11
6512,5,4,26,15,11
6513,5,4,26,15,11
6514,5,4,26,15,11
6515,5,4,26,15,11
6516,5,4,26,15,11
6517,5,4,26,15,11
6518,5,4,26,15,11
6519,5,4,26,15,11
6520,5,4,26,15,11
6521,5,4,26,15,11
6522,5,4,26,15,11
6523,5,4,26,15,11
6524,5,4,26,15,11
6525,5,4,26,15,11
6526,5,4,26,15,11
6527,5,4,26,15,11
6528,5,4,26,15,11
6529,5,4,26,15,11
6530,5,4,26,15,11
6531,5,4,26,15,11
6532,5,4,26,15,11
6533,5,4,26,15,11
6534,5,4,26,15,11
6535,5,4,26,15,11
6536,5,4,26,15,11
6537,5,4,26,15,11
6538,5,4,26,15,11
6539,5,4,26,15,11
6540,5,4,26,15,11
6541,5,4,26,15,11
6542,5,4,26,15,11
6543,5,4,26,15,11
6544,5,4,26,15,11
6545,5,4,26,15,11
6546,5,4,26,15,11
6547,5,4,26,15,11
6548,5,4,26,15,11
6549,5,4,26,15,11
6550,5,4,26,15,11
6551,5,4,26,15,11
6552,5,4,26,15,11
6553,5,4,26,15,11
6554,5,4,26,15,11
6555,5,4,26,15,11
6556,5,4,26,15,11
6557,5,4,26,15,11
6558,5,4,26,15,11
6559,5,4,26,15,11
6560,5,4,26,15,11
6561,5,4,26,15,11
6562,5,4,26,15,11
6563,5,4,26,15,11
6564,5,4,26,15,11
6565,5,4,26,15,11
6566,5,4,26,15,11
6567,5,4,26,15,11
6568,5,4,26,15,11
6569,5,4,26,15,11
6570,5,4,26,15,11
6571,5,4,26,15,11
6572,5,4,26,15,11
6573,5,4,26,15,11
6574,5,4,26,15,11
6575,5,4,26,15,11
6576,5,4,26,15,11
6577,5,4,26,15,11
6578,5,4,26,15,11
6579,5,4,26,15,11
6580,5,4,26,15,11
6581,5,4,26,15,11
6582,5,4,26,15,11
6583,5,4,26,15,11
6584,5,4,26,15,11
6585,5,4,26,15,11
6586,5,4,26,15,11
6587,5,4,26,15,11
6588,5,4,26,15,11
6589,5,4,26,15,11
6590,5,4,26,15,11
6591,5,4,26,15,11
6592,5,4,26,15,11
6593,5,4,26,15,11
6594,5,4,26,15,11
6595,5,4,26,15,11
6596,5,4,26,15,11
6597,5,4,26,15,11
6598,5,4,26,15,11
6599,5,4,26,15,11
6600,5,4,26,15,11
6601,5,4,26,15,11
6602,5,4,26,15,11
6603,5,4,26,15,11
6604,5,4,26,15,11
6605,5,4,26,15,11
6606,5,4,26,15,11
6607,5,4,26,15,11
6608,5,4,26,15,11
6609,5,4,26,15,11
6610,5,4,26,15,11
6611,5,4,26,15,11
6612,5,4,26,15,11
6613,5,4,26,15,11
6614,5,4,26,15,11
6615,5,4,26,15,11
6616,5,4,26,15,11
6617,5,4,26,15,11
6618,5,4,26,15,11
6619,5,4,26,15,11
6620,5,4,26,15,11
6621,5,4,26,15,11
6622,5,4,26,15,11
6623,5,4,26,15,11
6624,5,4,26,15,11
6625,5,4,26,15,11
6626,5,4,26,15,11
6627,5,4,26,15,11
6628,5,4,26,15,11
6629,5,4,26,15,11
6630,5,4,26,15,11
6631,5,4,26,15,11
6632,5,4,26,15,11
6633,5,4,26,15,11
6634,5,4,26,15,11
6635,5,4,26,15,11
6636,5,4,26,15,11
6637,5,4,26,15,11
6638,5,4,26,15,11
6639,5,4,26,15,11
6640,5,4,26,15,11
6641,5,4,26,15,11
6642,5,4,26,15,11
6643,5,4,26,15,11
6644,5,4,26,15,11
6645,5,4,26,15,11
6646,5,4,26,15,11
6647,5,4,26,15,11
6648,5,4,26,15,11
6649,5,4,26,15,11
6650,5,4,26,15,11
6651,5,4,26,15,11
6652,5,4,26,15,11
6653,5,4,26,15,11
6654,5,4,26,15,11
6655,5,4,26,15,11
6656,5,4,26,15,11
6657,5,4,26,15,11
6658,5,4,26,15,11
6659,5,4,26,15,11
6660,5,4,26,15,11
6661,5,4,26,15,11
6662,5,4,26,15,11
6663,5,4,26,15,11
6664,5,4,26,15,11
6665,5,4,26,15,11
6666,5,4,26,15,11
6667,5,4,26,15,11
6668,5,4,26,15,11
6669,5,4,26,15,11
6670,5,4,26,15,11
6671,5,4,26,15,11
6672,5,4,26,15,11
6673,5,4,26,15,11
6674,5,4,26,15,11
6675,5,4,26,15,11
6676,5,4,26,15,11
6677,5,4,26,15,11
6678,5,4,26,15,11
6679,5,4,26,15,11
6680,5,4,26,15,11
6681,5,4,26,15,11
6682,5,4,26,15,11
6683,5,4,26,15,11
6684,5,4,26,15,11
6685,5,4,26,15,11
6686,5,4,26,15,11
6687,5,4,26,15,11
6688,5,4,26,15,11
6689,5,4,26,15,11
6690,5,4,26,15,11
6691,5,4,26,15,11
6692,5,4,26,15,11
6693,5,4,26,15,11
6694,5,4,26,15,11
6695,5,4,26,15,11
6696,5,4,26,15,11
6697,5,4,26,15,11
6698,5,4,26,15,11
6699,5,4,26,15,11
6700,5,4,26,15,11
6701,5,4,26,15,11
6702,5,4,26,15,11
6703,5,4,26,15,11
6704,5,4,26,15,11
6705,5,4,26,15,11
6706,5,4,26,15,11
6707,5,4,26,15,11
6708,5,4,26,15,11
6709,5,4,26,15,11
6710,5,4,26,15,11
6711,5,4,26,15,11
6712,5,4,26,15,11
6713,5,4,26,15,11
6714,5,4,26,15,11
6715,5,4,26,15,11
6716,5,4,26,15,11
6717,5,4,26,15,11
6718,5,4,26,15,11
6719,5,4,26,15,11
6720,5,4,26,15,11
6721,5,4,26,15,11
6722,5,4,26,15,11
6723,5,4,26,15,11
6724,5,4,26,15,11
6725,5,4,26,15,11
6726,5,4,26,15,11
6727,5,4,26,15,11
6728,5,4,26,15,11
6729,5,4,26,15,11
6730,5,4,26,15,11
6731,5,4,26,15,11
6732,5,4,26,15,11
6733,5,4,26,15,11
6734,5,4,26,15,11
6735,5,4,26,15,11
6736,5,4,26,15,11
6737,5,4,26,15,11
6738,5,4,26,15,11
6739,5,4,26,15,11
6740,5,4,26,15,11
6741,5,4,26,15,11
6742,5,4,26,15,11
6743,5,4,26,15,11
6744,5,4,26,15,11
6745,5,4,26,15,11
6746,5,4,26,15,11
6747,5,4,26,15,11
6748,5,4,26,15,11
6749,5,4,26,15,11
6750,5,4,26,15,11
6751,5,4,26,15,11
6752,5,4,26,15,11
6753,5,4,26,15,11
6754,5,4,26,15,11
6755,5,4,26,15,11
6756,5,4,26,15,11
6757,5,4,26,15,11
6758,5,4,26,15,11
6759,5,4,26,15,11
6760,5,4,26,15,11
6761,5,4,26,15,11
6762,5,4,26,15,11
6763,5,4,26,15,11
6764,5,4,26,15,11
6765,5,4,26,15,11
6766,5,4,26,15,11
6767,5,4,26,15,11
6768,5,4,26,15,11
6769,5,4,26,15,11
6770,5,4,26,15,11
6771,5,4,26,15,11
6772,5,4,26,15,11
6773,5,4,26,15,11
6774,5,4,26,15,11
6775,5,4,26,15,11
6776,5,4,26,15,11
6777,5,4,26,15,11
6778,5,4,26,15,11
6779,5,4,26,15,11
6780,5,4,26,15,11
6781,5,4,26,15,11
6782,5,4,26,15,11
6783,5,4,26,15,11
6784,5,4,26,15,11
6785,5,4,26,15,11
6786,5,4,26,15,11
6787,5,4,26,15,11
6788,5,4,26,15,11
6789,5,4,26,15,11
6790,5,4,26,15,11
6791,5,4,26,15,11
6792,5,4,26,15,11
6793,5,4,26,15,11
6794,5,4,26,15,11
6795,5,4,26,15,11
6796,5,4,26,15,11
6797,5,4,26,15,11
6798,5,4,26,15,11
6799,5,4,26,15,11
6800,5,4,26,15,11
6801,5,4,26,15,11
6802,5,4,26,15,11
6803,5,4,26,15,11
6804,5,4,26,15,11
6805,5,4,26,15,11
6806,5,4,26,15,11
6807,5,4,26,15,11
6808,5,4,26,15,11
6809,5,4,26,15,11
6810,5,4,26,15,11
6811,5,4,26,15,11
6812,5,4,26,15,11
6813,5,4,26,15,11
6814,5,4,26,15,11
6815,5,4,26,15,11
6816,5,4,26,15,11
6817,5,4,26,15,11
6818,5,4,26,15,11
6819,5,4,26,15,11
6820,5,4,26,15,11
6821,5,4,26,15,11
6822,5,4,26,15,11
6823,5,4,26,15,11
6824,5,4,26,15,11
6825,5,4,26,15,11
6826,5,4,26,15,11
6827,5,4,26,15,11
6828,5,4,26,15,11
6829,5,4,26,15,11
6830,5,4,26,15,11
6831,5,4,26,15,11
6832,5,4,26,15,11
6833,5,4,26,15,11
6834,5,4,26,15,11
6835,5,4,26,15,11
6836,5,4,26,15,11
6837,5,4,26,15,11
6838,5,4,26,15,11
6839,5,4,26,15,11
6840,5,4,26,15,11
6841,5,4,26,15,11
6842,5,4,26,15,11
6843,5,4,26,15,11
6844,5,4,26,15,11
6845,5,4,26,15,11
6846,5,4,26,15,11
6847,5,4,26,15,11
6848,5,4,26,15,11
6849,5,4,26,15,11
6850,5,4,26,15,11
6851,5,4,26,15,11
6852,5,4,26,15,11
6853,5,4,26,15,11
6854,5,4,26,15,11
6855,5,4,26,15,11
6856,5,4,26,15,11
6857,5,4,26,15,11
6858,5,4,26,15,11
6859,5,4,26,15,11
6860,5,4,26,15,11
6861,5,4,26,15,11
6862,5,4,26,15,11
6863,5,4,26,15,11
6864,5,4,26,15,11
6865,5,4,26,15,11
6866,5,4,26,15,11
6867,5,4,26,15,11
6868,5,4,26,15,11
6869,5,4,26,15,11
6870,5,4,26,15,11
6871,5,4,26,15,11
6872,5,4,26,15,11
6873,5,4,26,15,11
6874,5,4,26,15,11
6875,5,4,26,15,11
6876,5,4,26,15,11
6877,5,4,26,15,11
6878,5,4,26,15,11
6879,5,4,26,15,11
6880,5,4,26,15,11
6881,5,4,26,15,11
6882,5,4,26,15,11
6883,5,4,26,15,11
6884,5,4,26,15,11
6885,5,4,26,15,11
6886,5,4,26,15,11
6887,5,4,26,15,11
6888,5,4,26,15,11
6889,5,4,26,15,11
6890,5,4,26,15,11
6891,5,4,26,15,11
6892,5,4,26,15,11
6893,5,4,26,15,11
6894,5,4,26,15,11
6895,5,4,26,15,11
6896,5,4,26,15,11
6897,5,4,26,15,11
6898,5,4,26,15,11
6899,5,4,26,15,11
6900,5,4,26,15,11
6901,5,4,26,15,11
6902,5,4,26,15,11
6903,5,4,26,15,11
6904,5,4,26,15,11
6905,5,4,26,15,11
6906,5,4,26,15,11
6907,5,4,26,15,11
6908,5,4,26,15,11
6909,5,4,26,15,11
6910,5,4,26,15,11
6911,5,4,26,15,11
6912,5,4,26,15,11
6913,5,4,26,15,11
6914,5,4,26,15,11
6915,5,4,26,15,11
6916,5,4,26,15,11
6917,5,4,26,15,11
6918,5,4,26,15,11
6919,5,4,26,15,11
6920,5,4,26,15,11
